logged_at,sport,market_type,home_team,away_team,match_date,start_time,outcome,total_line,decimal_odds,american_odds,implied_prob,market_implied_prob
2026-03-29T16:23:00Z,mma,moneyline,Diego Lopes,Steve Garcia Jr.,2026-06-15,2026-06-15T00:30:00Z,away,,2.6,160,0.372,0.3846
2026-03-29T16:23:00Z,mma,moneyline,Bo Nickal,Kyle Daukaus,2026-06-15,2026-06-15T01:00:00Z,home,,1.36,-278,0.7258,0.7353
2026-03-29T16:23:00Z,mma,moneyline,Bo Nickal,Kyle Daukaus,2026-06-15,2026-06-15T01:00:00Z,away,,3.6,260,0.2742,0.2778
2026-03-29T16:23:00Z,mma,moneyline,Mauricio Ruffy,Michael Chandler,2026-06-15,2026-06-15T01:30:00Z,home,,1.21,-476,0.8197,0.8264
2026-03-29T16:23:00Z,mma,moneyline,Mauricio Ruffy,Michael Chandler,2026-06-15,2026-06-15T01:30:00Z,away,,5.5,450,0.1803,0.1818
2026-03-29T16:23:00Z,mma,moneyline,Sean O'Malley,Aiemann Zahabi,2026-06-15,2026-06-15T02:00:00Z,home,,1.29,-345,0.7753,0.7752
2026-03-29T16:23:00Z,mma,moneyline,Sean O'Malley,Aiemann Zahabi,2026-06-15,2026-06-15T02:00:00Z,away,,4.45,345,0.2247,0.2247
2026-03-29T16:23:00Z,mma,moneyline,Alex Pereira,Ciryl Gane,2026-06-15,2026-06-15T02:30:00Z,home,,1.89,-112,0.5078,0.5291
2026-03-29T16:23:00Z,mma,moneyline,Alex Pereira,Ciryl Gane,2026-06-15,2026-06-15T02:30:00Z,away,,1.95,-105,0.4922,0.5128
2026-03-29T16:23:00Z,mma,moneyline,Ilia Topuria,Justin Gaethje,2026-06-15,2026-06-15T03:00:00Z,home,,1.19,-526,0.8401,0.8403
2026-03-29T16:23:00Z,mma,moneyline,Ilia Topuria,Justin Gaethje,2026-06-15,2026-06-15T03:00:00Z,away,,6.25,525,0.1599,0.16
2026-03-29T16:23:00Z,mma,moneyline,Valentina Shevchenko,Natalia Silva,2026-06-27,2026-06-27T14:00:00Z,home,,1.4,-250,0.6889,0.7143
2026-03-29T16:23:00Z,mma,moneyline,Valentina Shevchenko,Natalia Silva,2026-06-27,2026-06-27T14:00:00Z,away,,3.1,210,0.3111,0.3226
2026-03-29T16:23:00Z,mma,moneyline,Alexandre Pantoja,Joshua Van,2026-06-28,2026-06-28T02:00:00Z,home,,1.49,-204,0.6486,0.6711
2026-03-29T16:23:00Z,mma,moneyline,Alexandre Pantoja,Joshua Van,2026-06-28,2026-06-28T02:00:00Z,away,,2.75,175,0.3514,0.3636
2026-03-29T16:23:00Z,mma,moneyline,Tom Aspinall,Ciryl Gane,2026-06-28,2026-06-28T02:00:00Z,home,,1.49,-204,0.6486,0.6711
2026-03-29T16:23:00Z,mma,moneyline,Tom Aspinall,Ciryl Gane,2026-06-28,2026-06-28T02:00:00Z,away,,2.75,175,0.3514,0.3636
2026-03-29T16:23:00Z,mma,moneyline,Islam Makhachev,Michael Morales,2026-06-28,2026-06-28T02:00:00Z,home,,1.32,-312,0.7344,0.7576
2026-03-29T16:23:00Z,mma,moneyline,Islam Makhachev,Michael Morales,2026-06-28,2026-06-28T02:00:00Z,away,,3.65,265,0.2656,0.274
2026-03-29T16:23:00Z,mma,moneyline,Weili Zhang,Mackenzie Dern,2026-06-28,2026-06-28T02:00:00Z,home,,1.22,-455,0.7867,0.8197
2026-03-29T16:23:00Z,mma,moneyline,Weili Zhang,Mackenzie Dern,2026-06-28,2026-06-28T02:00:00Z,away,,4.5,350,0.2133,0.2222
2026-03-29T16:23:00Z,mma,moneyline,Merab Dvalishvili,Petr Yan,2026-06-28,2026-06-28T02:00:00Z,home,,2.5,150,0.3857,0.4
2026-03-29T16:23:00Z,mma,moneyline,Merab Dvalishvili,Petr Yan,2026-06-28,2026-06-28T02:00:00Z,away,,1.57,-175,0.6143,0.6369
2026-03-29T16:23:00Z,mma,moneyline,Ilia Topuria,Arman Tsarukyan,2026-08-02,2026-08-02T03:10:00Z,home,,1.53,-189,0.634,0.6536
2026-03-29T16:23:00Z,mma,moneyline,Ilia Topuria,Arman Tsarukyan,2026-08-02,2026-08-02T03:10:00Z,away,,2.65,165,0.366,0.3774
2026-03-29T16:23:00Z,mma,moneyline,Conor McGregor,Jorge Masvidal,2026-12-31,2026-12-31T17:00:00Z,home,,1.69,-145,0.5711,0.5917
2026-03-29T16:23:00Z,mma,moneyline,Conor McGregor,Jorge Masvidal,2026-12-31,2026-12-31T17:00:00Z,away,,2.25,125,0.4289,0.4444
2026-03-29T16:23:00Z,mma,moneyline,Michael Chandler,Conor McGregor,2026-12-31,2026-12-31T19:00:00Z,home,,1.83,-120,0.5222,0.5464
2026-03-29T16:23:00Z,mma,moneyline,Michael Chandler,Conor McGregor,2026-12-31,2026-12-31T19:00:00Z,away,,2.0,100,0.4778,0.5
2026-03-29T16:23:00Z,mma,moneyline,Islam Makhachev,Kamaru Usman,2026-12-31,2026-12-31T19:25:00Z,home,,1.32,-312,0.7261,0.7576
2026-03-29T16:23:00Z,mma,moneyline,Islam Makhachev,Kamaru Usman,2026-12-31,2026-12-31T19:25:00Z,away,,3.5,250,0.2739,0.2857
2026-03-29T16:23:00Z,mma,moneyline,Tom Aspinall,Ciryl Gane,2026-12-31,2026-12-31T20:00:00Z,home,,1.52,-192,0.6311,0.6579
2026-03-29T16:23:00Z,mma,moneyline,Tom Aspinall,Ciryl Gane,2026-12-31,2026-12-31T20:00:00Z,away,,2.6,160,0.3689,0.3846
2026-03-29T16:23:00Z,mma,moneyline,Islam Makhachev,Kamaru Usman,2027-07-02,2027-07-02T02:00:00Z,home,,1.3,-333,0.74,0.7692
2026-03-29T16:23:00Z,mma,moneyline,Islam Makhachev,Kamaru Usman,2027-07-02,2027-07-02T02:00:00Z,away,,3.7,270,0.26,0.2703
2026-03-29T17:56:15Z,nba,moneyline,Bucks,Clippers,2026-03-29,2026-03-29T19:40:00Z,away,,1.09,-1111,0.8863,0.9174
2026-03-29T17:56:15Z,nba,total,Bucks,Clippers,2026-03-29,2026-03-29T19:40:00Z,under,221.5,1.88,-114,0.513,0.5319
2026-03-29T17:56:15Z,nba,moneyline,Pacers,Heat,2026-03-29,2026-03-29T21:10:00Z,home,,4.3,330,0.2266,0.2326
2026-03-29T17:56:15Z,nba,moneyline,Pacers,Heat,2026-03-29,2026-03-29T21:10:00Z,away,,1.26,-385,0.7734,0.7937
2026-03-29T17:56:15Z,nba,total,Pacers,Heat,2026-03-29,2026-03-29T21:10:00Z,over,246.5,1.93,-108,0.5,0.5181
2026-03-29T17:56:15Z,nba,total,Pacers,Heat,2026-03-29,2026-03-29T21:10:00Z,under,246.5,1.93,-108,0.5,0.5181
2026-03-29T17:56:15Z,nba,moneyline,Hornets,Celtics,2026-03-29,2026-03-29T22:10:00Z,home,,1.85,-118,0.5256,0.5405
2026-03-29T17:56:15Z,nba,moneyline,Hornets,Celtics,2026-03-29,2026-03-29T22:10:00Z,away,,2.05,105,0.4744,0.4878
2026-03-29T17:56:15Z,nba,total,Hornets,Celtics,2026-03-29,2026-03-29T22:10:00Z,over,214.5,1.98,-102,0.491,0.5051
2026-03-29T17:56:15Z,nba,total,Hornets,Celtics,2026-03-29,2026-03-29T22:10:00Z,under,214.5,1.91,-110,0.509,0.5236
2026-03-29T17:56:15Z,nba,moneyline,Nets,Kings,2026-03-29,2026-03-29T22:10:00Z,home,,1.8,-125,0.5431,0.5556
2026-03-29T17:56:15Z,nba,moneyline,Nets,Kings,2026-03-29,2026-03-29T22:10:00Z,away,,2.14,114,0.4569,0.4673
2026-03-29T17:56:15Z,nba,total,Nets,Kings,2026-03-29,2026-03-29T22:10:00Z,over,219.5,1.94,-106,0.4961,0.5155
2026-03-29T17:56:15Z,nba,total,Nets,Kings,2026-03-29,2026-03-29T22:10:00Z,under,219.5,1.91,-110,0.5039,0.5236
2026-03-29T17:56:15Z,nba,moneyline,Raptors,Magic,2026-03-29,2026-03-29T22:10:00Z,away,,2.14,114,0.4541,0.4673
2026-03-29T17:56:15Z,nba,moneyline,Trail Blazers,Wizards,2026-03-29,2026-03-29T22:10:00Z,away,,10.0,900,0.0975,0.1
2026-03-29T17:56:15Z,nba,moneyline,Pelicans,Rockets,2026-03-29,2026-03-29T23:10:00Z,home,,3.05,205,0.3207,0.3279
2026-03-29T17:56:15Z,nba,moneyline,Pelicans,Rockets,2026-03-29,2026-03-29T23:10:00Z,away,,1.44,-227,0.6793,0.6944
2026-03-29T17:56:15Z,nba,moneyline,Thunder,Knicks,2026-03-29,2026-03-29T23:40:00Z,away,,4.0,300,0.2439,0.25
2026-03-29T17:56:15Z,nba,moneyline,Nuggets,Warriors,2026-03-30,2026-03-30T02:10:00Z,away,,6.0,500,0.162,0.1667
2026-03-29T17:56:15Z,nba,total,Nuggets,Warriors,2026-03-30,2026-03-30T02:10:00Z,over,239.0,1.93,-108,0.5,0.5181
2026-03-29T17:56:15Z,nba,total,Nuggets,Warriors,2026-03-30,2026-03-30T02:10:00Z,under,239.0,1.93,-108,0.5,0.5181
2026-03-29T17:56:15Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:00Z,home,,1.25,-400,0.7826,0.8
2026-03-29T17:56:15Z,ncaam,moneyline,Michigan,Tennessee,2026-03-29,2026-03-29T18:15:00Z,away,,4.5,350,0.2174,0.2222
2026-03-29T17:56:15Z,ncaam,moneyline,Duke,UConn,2026-03-29,2026-03-29T21:05:00Z,home,,1.44,-227,0.6793,0.6944
2026-03-29T17:56:15Z,ncaam,moneyline,Duke,UConn,2026-03-29,2026-03-29T21:05:00Z,away,,3.05,205,0.3207,0.3279
2026-03-29T17:56:16Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,home,,1.69,-145,0.6014,0.5917
2026-03-29T17:56:16Z,mlb,moneyline,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,away,,2.55,155,0.3986,0.3922
2026-03-29T17:56:16Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,over,6.5,2.05,105,0.4784,0.4878
2026-03-29T17:56:16Z,mlb,total,Braves,Royals,2026-03-29,2026-03-29T17:36:00Z,under,6.5,1.88,-114,0.5216,0.5319
2026-03-29T17:56:16Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,home,,1.95,-105,0.5357,0.5128
2026-03-29T17:56:16Z,mlb,moneyline,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,away,,2.25,125,0.4643,0.4444
2026-03-29T17:56:16Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,over,7.5,1.87,-115,0.5168,0.5348
2026-03-29T17:56:16Z,mlb,total,Orioles,Twins,2026-03-29,2026-03-29T17:36:00Z,under,7.5,2.0,100,0.4832,0.5
2026-03-29T17:56:16Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,home,,1.58,-172,0.6127,0.6329
2026-03-29T17:56:16Z,mlb,moneyline,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,away,,2.5,150,0.3873,0.4
2026-03-29T17:56:16Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,over,6.5,1.98,-102,0.483,0.5051
2026-03-29T17:56:16Z,mlb,total,Phillies,Rangers,2026-03-29,2026-03-29T17:36:00Z,under,6.5,1.85,-118,0.517,0.5405
2026-03-29T17:56:16Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,home,,1.43,-233,0.6911,0.6993
2026-03-29T17:56:16Z,mlb,moneyline,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,away,,3.2,220,0.3089,0.3125
2026-03-29T17:56:16Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,over,8.5,1.95,-105,0.5,0.5128
2026-03-29T17:56:16Z,mlb,total,Blue Jays,Athletics,2026-03-29,2026-03-29T17:40:00Z,under,8.5,1.95,-105,0.5,0.5128
2026-03-29T17:56:16Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,home,,2.14,114,0.4768,0.4673
2026-03-29T17:56:16Z,mlb,moneyline,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,away,,1.95,-105,0.5232,0.5128
2026-03-29T17:56:16Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,over,7.5,1.91,-110,0.4974,0.5236
2026-03-29T17:56:16Z,mlb,total,Reds,Red Sox,2026-03-29,2026-03-29T17:41:00Z,under,7.5,1.89,-112,0.5026,0.5291
2026-03-29T17:56:16Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,home,,2.85,185,0.4809,0.3509
2026-03-29T17:56:16Z,mlb,moneyline,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,away,,2.64,164,0.5191,0.3788
2026-03-29T17:56:16Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,over,10.5,1.83,-120,0.5222,0.5464
2026-03-29T17:56:16Z,mlb,total,Marlins,Rockies,2026-03-29,2026-03-29T17:41:00Z,under,10.5,2.0,100,0.4778,0.5
2026-03-29T17:56:16Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,home,,1.81,-123,0.5839,0.5525
2026-03-29T17:56:16Z,mlb,moneyline,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,away,,2.54,154,0.4161,0.3937
2026-03-29T17:56:16Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,over,8.5,2.0,100,0.4845,0.5
2026-03-29T17:56:16Z,mlb,total,Mets,Pirates,2026-03-29,2026-03-29T17:41:00Z,under,8.5,1.88,-114,0.5155,0.5319
2026-03-29T17:56:16Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,home,,1.64,-156,0.5961,0.6098
2026-03-29T17:56:16Z,mlb,moneyline,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,away,,2.42,142,0.4039,0.4132
2026-03-29T17:56:16Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,over,8.0,1.98,-102,0.4962,0.5051
2026-03-29T17:56:16Z,mlb,total,Brewers,White Sox,2026-03-29,2026-03-29T18:11:00Z,under,8.0,1.95,-105,0.5038,0.5128
2026-03-29T17:56:16Z,mlb,moneyline,Astros,Angels,2026-03-29,2026-03-29T18:11:00Z,home,,1.61,-164,0.6083,0.6211
2026-03-29T17:56:16Z,mlb,moneyline,Cardinals,Rays,2026-03-29,2026-03-29T18:16:00Z,home,,2.07,107,0.4759,0.4831
2026-03-29T17:56:16Z,mlb,total,Cubs,Nationals,2026-03-29,2026-03-29T18:21:00Z,under,9.0,2.05,105,0.4784,0.4878
2026-03-29T17:56:16Z,mlb,total,Mariners,Guardians,2026-03-29,2026-03-29T23:21:00Z,under,7.5,1.98,-102,0.4884,0.5051
2026-03-29T17:56:16Z,mlb,moneyline,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,home,,1.62,-161,0.602,0.6173
2026-03-29T17:56:16Z,mlb,moneyline,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,away,,2.45,145,0.398,0.4082
2026-03-29T17:56:16Z,mlb,total,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,over,9.0,1.91,-110,0.5,0.5236
2026-03-29T17:56:16Z,mlb,total,Royals,Twins,2026-03-30,2026-03-30T20:11:00Z,under,9.0,1.91,-110,0.5,0.5236
2026-03-29T17:56:16Z,mlb,moneyline,Orioles,Rangers,2026-03-30,2026-03-30T22:36:00Z,home,,1.81,-123,0.5323,0.5525
2026-03-29T17:56:16Z,mlb,moneyline,Orioles,Rangers,2026-03-30,2026-03-30T22:36:00Z,away,,2.06,106,0.4677,0.4854
2026-03-29T17:56:16Z,mlb,total,Orioles,Rangers,2026-03-30,2026-03-30T22:36:00Z,over,8.5,1.81,-123,0.5274,0.5525
2026-03-29T17:56:16Z,mlb,total,Orioles,Rangers,2026-03-30,2026-03-30T22:36:00Z,under,8.5,2.02,102,0.4726,0.495
2026-03-29T17:56:16Z,mlb,moneyline,Marlins,White Sox,2026-03-30,2026-03-30T22:41:00Z,home,,1.83,-120,0.5247,0.5464
2026-03-29T17:56:16Z,mlb,moneyline,Marlins,White Sox,2026-03-30,2026-03-30T22:41:00Z,away,,2.02,102,0.4753,0.495
2026-03-29T17:56:16Z,mlb,total,Marlins,White Sox,2026-03-30,2026-03-30T22:41:00Z,over,8.0,1.85,-118,0.5144,0.5405
2026-03-29T17:56:16Z,mlb,total,Marlins,White Sox,2026-03-30,2026-03-30T22:41:00Z,under,8.0,1.96,-104,0.4856,0.5102
2026-03-29T17:56:16Z,mlb,moneyline,Reds,Pirates,2026-03-30,2026-03-30T22:41:00Z,home,,1.85,-118,0.5316,0.5405
2026-03-29T17:56:16Z,mlb,moneyline,Reds,Pirates,2026-03-30,2026-03-30T22:41:00Z,away,,2.1,110,0.4684,0.4762
2026-03-29T17:56:16Z,mlb,total,Reds,Pirates,2026-03-30,2026-03-30T22:41:00Z,over,8.0,1.88,-114,0.513,0.5319
2026-03-29T17:56:16Z,mlb,total,Reds,Pirates,2026-03-30,2026-03-30T22:41:00Z,under,8.0,1.98,-102,0.487,0.5051
2026-03-29T17:56:16Z,mlb,moneyline,Phillies,Nationals,2026-03-30,2026-03-30T22:41:00Z,home,,1.6,-167,0.6117,0.625
2026-03-29T17:56:16Z,mlb,moneyline,Phillies,Nationals,2026-03-30,2026-03-30T22:41:00Z,away,,2.52,152,0.3883,0.3968
2026-03-29T17:56:16Z,mlb,total,Phillies,Nationals,2026-03-30,2026-03-30T22:41:00Z,over,9.0,1.95,-105,0.4974,0.5128
2026-03-29T17:56:16Z,mlb,total,Phillies,Nationals,2026-03-30,2026-03-30T22:41:00Z,under,9.0,1.93,-108,0.5026,0.5181
2026-03-29T17:56:16Z,mlb,moneyline,Blue Jays,Rockies,2026-03-30,2026-03-30T23:08:00Z,home,,1.38,-263,0.6954,0.7246
2026-03-29T17:56:16Z,mlb,moneyline,Blue Jays,Rockies,2026-03-30,2026-03-30T23:08:00Z,away,,3.15,215,0.3046,0.3175
2026-03-29T17:56:16Z,mlb,total,Blue Jays,Rockies,2026-03-30,2026-03-30T23:08:00Z,over,8.5,2.0,100,0.4764,0.5
2026-03-29T17:56:16Z,mlb,total,Blue Jays,Rockies,2026-03-30,2026-03-30T23:08:00Z,under,8.5,1.82,-122,0.5236,0.5495
2026-03-29T17:56:16Z,mlb,moneyline,Braves,Athletics,2026-03-30,2026-03-30T23:16:00Z,home,,1.76,-132,0.5464,0.5682
2026-03-29T17:56:16Z,mlb,moneyline,Braves,Athletics,2026-03-30,2026-03-30T23:16:00Z,away,,2.12,112,0.4536,0.4717
2026-03-29T17:56:16Z,mlb,total,Braves,Athletics,2026-03-30,2026-03-30T23:16:00Z,over,9.5,2.02,102,0.4726,0.495
2026-03-29T17:56:16Z,mlb,total,Braves,Athletics,2026-03-30,2026-03-30T23:16:00Z,under,9.5,1.81,-123,0.5274,0.5525
2026-03-29T17:56:16Z,mlb,moneyline,Cubs,Angels,2026-03-30,2026-03-30T23:41:00Z,home,,1.5,-200,0.6411,0.6667
2026-03-29T17:56:16Z,mlb,moneyline,Cubs,Angels,2026-03-30,2026-03-30T23:41:00Z,away,,2.68,168,0.3589,0.3731
2026-03-29T17:56:16Z,mlb,total,Cubs,Angels,2026-03-30,2026-03-30T23:41:00Z,over,9.5,1.87,-115,0.5105,0.5348
2026-03-29T17:56:16Z,mlb,total,Cubs,Angels,2026-03-30,2026-03-30T23:41:00Z,under,9.5,1.95,-105,0.4895,0.5128
2026-03-29T17:56:16Z,mlb,moneyline,Brewers,Rays,2026-03-30,2026-03-30T23:41:00Z,home,,1.66,-152,0.5787,0.6024
2026-03-29T17:56:16Z,mlb,moneyline,Brewers,Rays,2026-03-30,2026-03-30T23:41:00Z,away,,2.28,128,0.4213,0.4386
2026-03-29T17:56:16Z,mlb,total,Brewers,Rays,2026-03-30,2026-03-30T23:41:00Z,over,8.0,2.0,100,0.4764,0.5
2026-03-29T17:56:16Z,mlb,total,Brewers,Rays,2026-03-30,2026-03-30T23:41:00Z,under,8.0,1.82,-122,0.5236,0.5495
2026-03-29T17:56:16Z,mlb,moneyline,Cardinals,Mets,2026-03-30,2026-03-30T23:46:00Z,home,,2.22,122,0.4394,0.4505
2026-03-29T17:56:16Z,mlb,moneyline,Cardinals,Mets,2026-03-30,2026-03-30T23:46:00Z,away,,1.74,-135,0.5606,0.5747
2026-03-29T17:56:16Z,mlb,total,Cardinals,Mets,2026-03-30,2026-03-30T23:46:00Z,over,8.5,1.93,-108,0.5,0.5181
2026-03-29T17:56:16Z,mlb,total,Cardinals,Mets,2026-03-30,2026-03-30T23:46:00Z,under,8.5,1.93,-108,0.5,0.5181
2026-03-29T17:56:16Z,mlb,moneyline,Astros,Red Sox,2026-03-31,2026-03-31T00:11:00Z,home,,2.0,100,0.4805,0.5
2026-03-29T17:56:16Z,mlb,moneyline,Astros,Red Sox,2026-03-31,2026-03-31T00:11:00Z,away,,1.85,-118,0.5195,0.5405
2026-03-29T17:56:16Z,mlb,total,Astros,Red Sox,2026-03-31,2026-03-31T00:11:00Z,over,8.5,2.02,102,0.4726,0.495
2026-03-29T17:56:16Z,mlb,total,Astros,Red Sox,2026-03-31,2026-03-31T00:11:00Z,under,8.5,1.81,-123,0.5274,0.5525
2026-03-29T17:56:16Z,mlb,moneyline,Mariners,Yankees,2026-03-31,2026-03-31T01:41:00Z,home,,1.93,-108,0.5,0.5181
2026-03-29T17:56:16Z,mlb,moneyline,Mariners,Yankees,2026-03-31,2026-03-31T01:41:00Z,away,,1.93,-108,0.5,0.5181
2026-03-29T17:56:16Z,mlb,total,Mariners,Yankees,2026-03-31,2026-03-31T01:41:00Z,over,7.5,2.02,102,0.4726,0.495
2026-03-29T17:56:16Z,mlb,total,Mariners,Yankees,2026-03-31,2026-03-31T01:41:00Z,under,7.5,1.81,-123,0.5274,0.5525
2026-03-29T17:56:16Z,mlb,moneyline,Padres,Giants,2026-03-31,2026-03-31T01:41:00Z,home,,1.91,-110,0.5353,0.5236
2026-03-29T17:56:16Z,mlb,moneyline,Padres,Giants,2026-03-31,2026-03-31T01:41:00Z,away,,2.2,120,0.4647,0.4545
2026-03-29T17:56:16Z,mlb,total,Padres,Giants,2026-03-31,2026-03-31T01:41:00Z,over,7.5,1.81,-123,0.5335,0.5525
2026-03-29T17:56:16Z,mlb,total,Padres,Giants,2026-03-31,2026-03-31T01:41:00Z,under,7.5,2.07,107,0.4665,0.4831
2026-03-29T17:56:16Z,mlb,moneyline,Diamondbacks,Tigers,2026-03-31,2026-03-31T02:11:00Z,home,,1.85,-118,0.5195,0.5405
2026-03-29T17:56:16Z,mlb,moneyline,Diamondbacks,Tigers,2026-03-31,2026-03-31T02:11:00Z,away,,2.0,100,0.4805,0.5
2026-03-29T17:56:16Z,mlb,total,Diamondbacks,Tigers,2026-03-31,2026-03-31T02:11:00Z,over,9.0,1.95,-105,0.4895,0.5128
2026-03-29T17:56:16Z,mlb,total,Diamondbacks,Tigers,2026-03-31,2026-03-31T02:11:00Z,under,9.0,1.87,-115,0.5105,0.5348
2026-03-29T17:56:16Z,mlb,moneyline,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,home,,1.58,-172,0.607,0.6329
2026-03-29T17:56:16Z,mlb,moneyline,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,away,,2.44,144,0.393,0.4098
2026-03-29T17:56:16Z,mlb,total,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,over,8.5,1.95,-105,0.4895,0.5128
2026-03-29T17:56:16Z,mlb,total,Dodgers,Guardians,2026-03-31,2026-03-31T02:11:00Z,under,8.5,1.87,-115,0.5105,0.5348
2026-03-29T17:56:16Z,mma,moneyline,Alice Pereira,Hailey Cowan,2026-04-04,2026-04-04T22:00:00Z,away,,2.2,120,0.4647,0.4545
2026-03-29T17:56:16Z,mma,moneyline,Azamat Bekoev,Tresean Gore,2026-04-04,2026-04-04T22:00:00Z,home,,1.19,-526,0.8138,0.8403
2026-03-29T17:56:16Z,mma,moneyline,Azamat Bekoev,Tresean Gore,2026-04-04,2026-04-04T22:00:00Z,away,,5.2,420,0.1862,0.1923
2026-03-29T17:56:16Z,mma,moneyline,Ethyn Ewing,Rafael Estevam,2026-04-04,2026-04-04T22:00:00Z,home,,1.7,-143,0.5813,0.5882
2026-03-29T17:56:16Z,mma,moneyline,Ethyn Ewing,Rafael Estevam,2026-04-04,2026-04-04T22:00:00Z,away,,2.36,136,0.4187,0.4237
2026-03-29T17:56:16Z,mma,moneyline,Jose Delano,Robert Ruchala,2026-04-04,2026-04-04T22:00:00Z,home,,1.31,-323,0.7579,0.7634
2026-03-29T17:56:16Z,mma,moneyline,Tommy McMillen,Manolo Zecchini,2026-04-04,2026-04-04T22:00:00Z,home,,1.11,-909,0.8782,0.9009
